freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db,label
2437,-102,55,81,380,5,7,54,0
5805,-102,34,60,400,27,14,58,1
2432,-102,121,77,383,11,17,57,0
5805,-102,42,60,401,28,15,59,1
2452,-102,79,79,382,10,15,57,0
5805,-102,50,62,399,26,15,60,1
2412,-107,49,69,397,22,15,57,0
5805,-102,28,81,380,11,7,58,1
5805,-102,38,60,400,28,13,58,1
5805,-102,38,61,400,26,15,59,1
5805,-102,30,79,381,12,9,58,1
2462,-102,97,74,387,6,12,50,0
5805,-102,39,60,401,28,17,59,1
5805,-102,42,61,399,28,16,59,1
5180,-102,54,76,385,12,6,60,1
5805,-102,43,61,400,27,15,59,1
2427,-101,99,81,379,6,13,56,0
5805,-102,37,59,401,27,14,57,1
5805,-102,53,83,377,10,10,60,1
5805,-102,40,61,400,28,16,59,1
2412,-108,28,81,386,9,12,53,0
2417,-102,83,79,381,10,12,57,0
2412,-109,52,63,405,23,19,51,0
2447,-101,43,69,390,10,13,49,0
2427,-101,114,81,379,4,11,57,0
5745,-102,47,82,378,11,9,60,1
2437,-101,106,74,386,6,13,51,0
5805,-102,40,60,400,28,12,58,1
2427,-102,43,81,380,5,10,55,0
2442,-102,115,78,383,8,10,57,0
2462,-102,64,81,380,4,12,54,0
5805,-102,42,61,400,26,15,59,1
2442,-101,93,81,379,6,11,59,0
5805,-102,54,62,399,24,16,60,1
2417,-101,30,81,379,5,9,53,0
2432,-102,42,74,386,9,11,51,0
5805,-102,36,60,401,27,14,58,1
5805,-102,50,60,401,29,14,58,1
2427,-102,82,79,381,16,11,57,0
5805,-102,35,60,401,29,14,58,1
2457,-102,47,74,387,5,14,49,0
2457,-101,103,74,386,5,5,52,0
2412,-108,20,81,386,7,10,53,0
5805,-102,40,60,400,27,13,58,1
5805,-102,36,60,400,28,13,59,1
5765,-102,55,79,382,14,10,59,1
5805,-102,39,61,399,26,16,59,1
2422,-102,43,74,387,8,6,51,0
2457,-101,74,81,379,5,13,56,0
2417,-102,43,74,386,5,11,48,0
5805,-102,54,61,400,25,14,59,1
5805,-102,42,60,401,29,14,58,1
2437,-101,34,81,379,5,10,55,0
5805,-102,46,61,399,27,14,59,1
5805,-102,54,61,399,26,17,59,1
5805,-102,31,60,400,27,15,58,1
5805,-102,42,60,401,27,14,59,1
2442,-102,103,81,380,7,12,58,0
5805,-102,49,61,400,28,13,59,1
2457,-102,48,74,386,5,10,48,0
5805,-102,27,60,401,27,15,58,1
2462,-102,42,81,380,8,16,58,0
5200,-102,39,76,384,12,9,59,1
2422,-101,35,81,379,6,11,55,0
5180,-102,33,74,387,13,10,58,1
5785,-102,46,71,390,16,0,53,1
2427,-102,47,81,380,6,12,56,0
2437,-102,25,81,380,4,14,55,0
5805,-102,43,82,379,12,10,59,1
2422,-101,91,81,379,3,15,57,0
2432,-102,108,81,380,10,9,58,0
5805,-102,37,61,399,26,13,59,1
5805,-102,54,60,400,27,15,58,1
2427,-102,86,81,380,4,9,54,0
5805,-102,41,60,400,27,16,58,1
5805,-102,47,61,400,28,15,59,1
2422,-101,67,73,386,12,13,55,0
5805,-102,36,60,401,28,15,59,1
5805,-102,38,61,399,25,14,59,1
2447,-101,88,81,379,4,12,57,0
5805,-102,43,62,398,26,15,61,1
5805,-102,36,61,400,27,15,58,1
2422,-101,38,74,385,5,15,50,0
5805,-102,34,60,400,27,13,58,1
2447,-101,38,69,391,6,10,46,0
5805,-102,41,61,400,28,13,59,1
5805,-102,51,61,400,27,17,59,1
5805,-102,32,80,380,11,9,57,1
5240,-102,41,72,388,14,8,58,1
5180,-102,72,74,386,12,11,60,1
5805,-102,37,60,400,26,16,58,1
2452,-101,85,74,386,15,5,56,0
5805,-102,41,60,401,27,14,59,1
5805,-102,35,60,400,28,14,58,1
2422,-102,35,81,380,5,14,54,0
5805,-102,44,60,401,29,15,58,1
2432,-102,93,78,382,10,13,55,0
2452,-101,55,81,379,6,13,55,0
5805,-102,38,82,378,11,8,59,1
5805,-102,41,60,401,27,15,59,1
2457,-102,61,81,380,6,14,57,0
2457,-102,35,74,386,5,10,48,0
5805,-102,33,60,400,27,17,58,1
5805,-102,42,59,402,28,15,57,1
2412,-108,107,74,393,14,63,48,0
5805,-102,39,59,401,26,14,57,1
5805,-102,38,62,399,25,13,61,1
2432,-102,97,74,386,5,11,50,0
2412,-108,61,81,386,10,5,55,0
2417,-102,117,74,386,8,16,53,0
5180,-102,36,75,385,12,8,58,1
2422,-102,89,81,380,4,14,55,0
5805,-102,37,61,400,28,13,58,1
2442,-101,43,74,386,4,10,48,0
2432,-102,30,81,380,5,13,55,0
2462,-102,48,81,380,5,17,57,0
5805,-102,46,62,399,27,15,60,1
5805,-102,41,62,398,26,14,60,1
5745,-102,38,79,381,10,10,58,1
2437,-101,92,81,379,3,14,57,0
2452,-102,47,74,386,3,12,49,0
2447,-101,98,81,379,6,12,59,0
5805,-102,37,61,400,27,13,59,1
5805,-102,28,79,382,10,9,56,1
2447,-101,45,69,390,4,14,45,0
2432,-102,30,81,380,5,17,56,0
5805,-102,49,61,399,27,17,59,1
2427,-101,91,81,379,6,13,57,0
5240,-102,25,75,385,12,8,58,1
5805,-102,30,60,400,28,13,58,1
5805,-102,29,79,382,11,10,57,1
2432,-102,88,80,380,7,14,56,0
2417,-102,49,74,386,5,8,50,0
2427,-102,39,81,380,6,13,55,0
5745,-102,30,80,380,10,8,58,1
2432,-101,94,81,379,5,11,57,0
5805,-102,39,59,401,28,13,57,1
2422,-102,38,74,387,4,12,48,0
5805,-102,36,80,380,10,7,56,1
2462,-102,33,74,386,5,13,48,0
5805,-102,46,60,400,27,14,58,1
2462,-102,38,81,380,6,14,56,0
2432,-101,86,81,379,4,13,57,0
2432,-102,42,74,386,12,15,55,0
5805,-102,29,79,381,10,9,57,1
2417,-102,95,67,393,21,15,54,0
5805,-102,31,60,400,27,15,58,1
2442,-101,113,74,386,5,17,52,0
5805,-102,30,82,379,13,7,58,1
5805,-102,60,64,397,24,16,62,1
5805,-102,38,82,379,9,9,58,1
2422,-101,39,74,385,7,13,52,0
2412,-109,48,81,387,11,9,56,0
2437,-101,51,81,379,4,14,55,0
2457,-102,49,81,380,4,12,55,0
5180,-102,32,74,386,12,9,57,1
5805,-102,43,62,399,26,13,59,1
2437,-101,85,80,379,4,2,53,0
5805,-102,41,61,400,27,15,59,1
5805,-102,36,60,400,27,15,58,1
5805,-102,46,62,399,24,17,60,1
5805,-102,43,60,400,27,15,58,1
5805,-102,28,59,401,29,13,57,1
5805,-102,50,60,400,27,13,58,1
2447,-101,42,81,379,3,12,54,0
5805,-102,36,60,401,28,14,57,1
5200,-102,33,75,385,10,9,58,1
5805,-102,26,79,382,10,9,57,1
2412,-108,91,79,388,18,14,56,0
5805,-102,41,61,399,26,14,59,1
2437,-101,110,81,379,4,12,57,0
5805,-102,28,60,401,28,14,58,1
2432,-101,37,74,386,5,15,50,0
5805,-102,49,62,398,25,17,59,1
2462,-102,49,81,380,5,12,57,0
2437,-101,101,81,379,6,14,56,0
5805,-102,36,60,400,28,13,58,1
2412,-108,109,69,397,15,9,48,0
2427,-102,85,81,380,6,15,56,0
5805,-102,40,61,400,27,16,59,1
5805,-102,29,59,401,28,16,57,1
5805,-102,37,61,400,27,14,59,1
5805,-102,52,62,398,24,14,60,1
2427,-102,112,81,380,7,14,57,0
2462,-102,37,74,386,5,6,48,0
2437,-101,65,79,381,8,10,54,0
2452,-102,104,81,380,4,9,56,0
2452,-101,81,80,380,8,11,57,0
2432,-102,49,79,382,11,10,58,0
2452,-101,54,81,379,5,13,55,0
2432,-102,34,81,380,6,12,55,0
5805,-102,26,81,379,11,8,58,1
5805,-102,41,60,400,27,13,59,1
5805,-102,39,68,392,12,9,49,1
2462,-102,91,69,392,10,14,50,0
2442,-101,104,74,386,6,12,51,0
5805,-102,46,82,378,11,11,60,1
2442,-101,108,74,385,4,13,51,0
5805,-102,40,61,400,27,14,59,1
5805,-102,43,60,400,28,16,58,1
5765,-102,39,79,382,15,10,60,1
5805,-102,35,60,401,28,13,57,1
2442,-102,100,81,380,5,12,55,0
2417,-103,123,81,381,12,16,59,0
5805,-102,33,60,401,28,15,57,1
2432,-102,71,81,380,8,12,57,0
2412,-108,97,79,387,16,10,56,0
5805,-102,34,80,380,11,11,59,1
2447,-101,37,74,385,4,8,49,0
2437,-102,38,81,380,5,9,54,0
2452,-101,110,74,386,6,5,56,0
2432,-101,106,81,379,4,9,57,0
5805,-102,38,61,400,26,16,59,1
5805,-102,48,62,399,26,16,59,1
2412,-107,56,81,385,12,14,59,0
2417,-103,103,81,381,4,12,54,0
2432,-102,100,74,386,5,11,51,0
2442,-102,24,81,380,3,11,54,0
5805,-102,41,61,399,27,14,59,1
2447,-101,93,81,379,4,11,55,0
2417,-102,54,81,380,5,11,56,0
2417,-101,85,80,380,9,13,57,0
2412,-107,50,70,395,21,20,57,0
2447,-101,50,74,386,5,13,49,0
2412,-108,91,81,386,14,12,57,0
2442,-101,52,81,379,4,12,54,0
5805,-102,40,61,399,27,16,58,1
5805,-102,52,61,399,27,13,59,1
5805,-102,32,60,401,28,16,58,1
2457,-101,98,74,385,8,10,52,0
2412,-108,149,79,387,11,3,58,0
5805,-102,46,61,400,27,18,59,1
5805,-102,45,62,399,24,14,59,1
2457,-101,106,79,381,8,14,58,0
2452,-101,37,81,379,4,10,54,0
5240,-102,37,76,385,11,9,58,1
5805,-102,37,60,401,27,12,58,1
2427,-102,110,79,382,8,11,56,0
2432,-101,108,80,379,7,13,58,0
5200,-102,35,75,386,12,8,58,1
5805,-102,31,60,400,26,14,58,1
2442,-102,24,81,380,3,13,54,0
5805,-102,46,60,400,27,15,58,1
5805,-102,35,80,381,11,9,58,1
5805,-102,38,61,400,26,15,59,1
2457,-101,102,74,386,4,12,50,0
2442,-101,105,74,385,7,11,51,0
2422,-102,41,81,380,4,10,54,0
2437,-102,32,81,380,4,12,55,0
5805,-102,37,60,401,29,16,59,1
2412,-108,102,79,387,14,14,56,0
2422,-102,38,81,380,6,16,57,0
5805,-102,34,60,400,27,15,58,1
2437,-101,94,81,379,5,11,56,0
2437,-101,105,81,379,5,7,57,0
2462,-102,48,81,380,6,10,57,0
2437,-102,89,75,385,12,14,56,0
5805,-102,37,61,400,27,15,59,1
5805,-102,53,63,397,24,13,61,1
2432,-102,33,81,380,7,13,57,0
2462,-101,92,81,379,3,13,55,0
5180,-102,28,74,386,12,8,58,1
5240,-102,54,78,383,10,8,61,1
5805,-102,55,64,397,23,15,62,1
2422,-102,55,81,380,5,12,55,0
2427,-102,34,81,380,5,12,54,0
5805,-102,28,60,400,28,16,58,1
5805,-102,39,60,400,28,14,59,1
2432,-101,91,81,379,5,12,56,0
5805,-102,43,61,399,26,13,58,1
5745,-102,29,82,378,10,8,58,1
2457,-101,101,81,379,4,13,56,0
5745,-102,38,80,380,10,8,56,1
2452,-101,55,74,386,9,17,53,0
5805,-102,33,60,400,27,13,58,1
2457,-102,33,81,380,4,14,55,0
5805,-102,35,60,401,28,16,58,1
2457,-102,45,74,386,3,8,49,0
2417,-102,87,81,380,6,13,58,0
5805,-102,49,61,399,26,15,59,1
5805,-102,42,59,401,29,14,56,1
5805,-102,50,61,400,26,16,59,1
5805,-102,39,61,399,27,17,59,1
5805,-102,36,61,399,26,13,59,1
2432,-101,54,74,386,9,18,53,0
5805,-102,34,61,399,26,15,59,1
2427,-102,98,81,380,5,6,56,0
2442,-102,115,81,380,3,14,55,0
5805,-102,38,61,400,27,15,58,1
2417,-101,24,81,379,5,7,54,0
5805,-102,39,60,400,26,16,58,1
5805,-102,39,59,401,29,12,57,1
2457,-101,91,81,379,4,12,54,0
5805,-102,31,60,400,27,13,58,1
2442,-102,39,81,380,6,13,54,0
5200,-102,40,75,385,11,10,59,1
2462,-101,108,81,379,5,14,55,0
5805,-102,48,61,399,27,15,59,1
2462,-102,44,81,380,5,12,55,0
2442,-101,39,74,386,5,12,48,0
2462,-102,116,81,380,5,2,55,0
2417,-102,108,74,387,14,16,58,0
2442,-101,37,81,379,5,10,55,0
5805,-102,38,60,401,27,14,59,1
5805,-102,50,61,400,28,17,59,1
2462,-102,92,81,380,4,14,57,0
2457,-101,111,74,386,5,4,52,0
2432,-102,62,81,380,9,17,58,0
5805,-102,37,59,401,28,14,57,1
2452,-101,66,81,379,3,12,55,0
2427,-102,45,81,380,6,11,55,0
5805,-102,37,60,400,28,14,58,1
5805,-102,39,62,399,26,15,59,1
5805,-102,45,61,400,27,15,59,1
2432,-102,104,74,386,5,15,50,0
2432,-102,57,80,380,9,16,59,0
2427,-102,49,81,380,5,13,55,0
5805,-102,36,60,400,28,17,59,1
2427,-102,51,78,382,11,8,55,0
2422,-101,90,73,386,16,18,54,0
5805,-102,28,68,392,13,9,48,1
2447,-101,132,74,386,15,13,55,0
5805,-102,43,61,400,27,15,59,1
5805,-102,40,82,379,11,8,60,1
5805,-102,43,61,400,27,13,59,1
5805,-102,41,61,399,28,15,59,1
2432,-102,99,74,386,4,13,51,0
5805,-102,43,60,400,28,16,59,1
5745,-102,39,80,380,11,9,58,1
2442,-102,111,74,386,5,13,52,0
5805,-102,48,61,400,25,15,59,1
2432,-102,58,69,392,18,9,56,0
2452,-102,45,80,381,8,9,56,0
2457,-101,81,73,387,16,18,55,0
5805,-102,29,59,401,29,16,57,1
5805,-102,36,60,401,27,16,59,1
2422,-102,99,81,380,7,10,55,0
2442,-101,52,81,379,4,13,55,0
2437,-102,104,81,380,5,8,55,0
5805,-102,41,61,400,27,16,59,1
5805,-102,51,61,400,27,15,59,1
2422,-101,76,81,379,6,7,56,0
5240,-102,35,76,385,13,8,58,1
2422,-102,37,69,392,5,15,45,0
5805,-102,38,61,399,26,15,59,1
2447,-101,93,81,379,3,13,56,0
5805,-102,34,60,401,29,13,58,1
5805,-102,36,61,400,27,15,59,1
5805,-102,38,60,401,27,13,58,1
5765,-102,61,78,382,14,10,58,1
5805,-102,31,60,400,27,16,58,1
5805,-102,48,62,399,27,15,59,1
2462,-102,29,74,386,6,13,50,0
2447,-101,44,69,391,6,13,46,0
2442,-101,46,81,379,4,12,54,0
5805,-102,44,60,401,27,14,59,1
5805,-102,48,62,398,26,15,60,1
2457,-101,93,69,391,4,13,47,0
5765,-102,53,78,383,13,11,58,1
5805,-102,38,82,379,9,10,60,1
2422,-102,60,81,380,8,13,58,0
2427,-101,112,74,386,7,6,53,0
5805,-102,40,61,400,26,15,59,1
2442,-101,60,81,379,4,10,55,0
5805,-102,31,60,401,28,13,58,1
2412,-109,52,69,399,14,12,47,0
2422,-102,83,81,380,5,12,56,0
2447,-101,53,74,386,5,12,49,0
2462,-101,96,81,379,6,13,57,0
5805,-102,42,60,401,28,15,57,1
2422,-101,41,74,386,10,12,48,0
5805,-102,31,60,400,28,15,58,1
5805,-102,37,60,400,28,15,58,1
5805,-102,38,60,400,27,15,58,1
5805,-102,37,61,399,26,15,59,1
5805,-102,35,61,399,26,15,60,1
5805,-102,42,61,400,27,13,59,1
5805,-102,37,60,400,26,16,58,1
5805,-102,35,60,401,28,14,58,1
5805,-102,35,60,401,28,18,58,1
2457,-102,50,81,380,3,12,56,0
2437,-101,30,81,379,5,10,55,0
2437,-102,98,81,380,4,12,55,0
5805,-102,32,60,400,26,16,57,1
2437,-102,98,81,380,6,13,55,0
2427,-102,101,81,380,4,5,54,0
5805,-102,36,61,399,26,13,58,1
5805,-102,34,61,400,26,17,59,1
2452,-102,95,81,380,5,13,56,0
2437,-101,90,81,379,5,14,57,0
5805,-102,45,60,401,28,13,58,1
5805,-102,47,60,401,28,14,59,1
5805,-102,40,61,399,25,17,59,1
5805,-102,49,61,399,27,17,59,1
2422,-101,59,73,387,12,11,55,0
5805,-102,41,60,401,26,15,58,1
2422,-101,69,74,385,10,15,54,0
2427,-101,76,76,384,11,10,57,0
5805,-102,34,59,401,29,14,57,1
2432,-102,43,78,383,10,13,56,0
2447,-101,100,81,379,4,14,56,0
5805,-102,37,61,400,26,14,59,1
5785,-102,38,79,381,11,8,58,1
2417,-102,89,74,386,15,14,55,0
5805,-102,34,79,381,11,6,57,1
2452,-101,28,81,379,4,12,55,0
2427,-101,102,81,379,5,14,56,0
2427,-101,112,74,386,6,4,52,0
5805,-102,33,60,401,28,15,58,1
2452,-101,69,73,387,9,3,54,0
5805,-102,34,79,381,11,8,57,1
5805,-102,46,60,400,28,16,58,1
2427,-101,106,81,379,3,15,57,0
5785,-102,59,73,388,14,1,56,1
5805,-102,32,59,401,29,15,57,1
2452,-102,87,81,380,5,13,56,0
2447,-101,90,81,379,4,15,57,0
2452,-102,96,69,392,9,14,48,0
5240,-102,27,74,387,13,10,56,1
5180,-102,44,77,384,11,8,60,1
5805,-102,36,81,380,11,9,59,1
2462,-102,38,81,380,5,13,57,0
2457,-102,35,71,389,14,14,55,0
2442,-102,98,81,380,4,12,56,0
2432,-101,96,81,379,7,15,57,0
2422,-101,81,80,380,7,9,57,0
2427,-102,103,77,383,10,17,53,0
2437,-101,73,80,379,7,15,58,0
5805,-102,37,61,399,26,14,59,1
2417,-102,50,76,384,14,19,58,0
5805,-102,39,61,400,28,16,58,1
2462,-102,94,74,387,5,10,50,0
2412,-108,90,69,397,25,12,54,0
2447,-101,93,74,385,6,14,54,0
5805,-102,46,61,399,26,16,59,1
5180,-102,27,74,387,12,8,57,1
2447,-101,28,81,379,4,13,55,0
2442,-101,47,81,379,5,13,55,0
5805,-102,49,62,399,26,14,60,1
2447,-101,103,74,386,5,8,51,0
5805,-102,38,62,399,25,15,59,1
2447,-101,39,81,379,5,12,55,0
2437,-101,59,79,380,7,14,56,0
2432,-102,104,74,386,6,12,50,0
2422,-102,104,74,387,5,15,51,0
5200,-102,29,74,386,12,9,56,1
2422,-102,44,74,387,5,14,50,0
5805,-102,40,75,385,12,7,54,1
2442,-101,51,81,379,4,14,57,0
2417,-103,94,81,381,5,12,54,0
5200,-102,14,69,392,18,7,51,1
2437,-102,102,81,380,4,12,54,0
5200,-102,33,75,385,12,8,58,1
5805,-102,47,61,400,26,14,59,1
2427,-102,78,78,382,10,16,55,0
2462,-102,65,81,380,6,7,55,0
5805,-102,30,59,401,27,13,57,1
5805,-102,49,60,401,27,14,59,1
5805,-102,35,59,401,27,13,58,1
5805,-102,42,62,399,27,15,60,1
5805,-102,42,61,400,27,15,59,1
2422,-102,104,74,386,3,13,51,0
5805,-102,35,60,400,27,14,58,1
5785,-102,38,70,390,15,3,56,1
5805,-102,51,61,399,27,13,59,1
2412,-108,87,81,386,13,12,56,0
2427,-102,97,81,380,4,5,55,0
2442,-101,105,74,385,4,13,51,0
5765,-102,64,80,380,13,8,59,1
2442,-101,42,81,379,4,13,54,0
5805,-102,48,60,400,26,12,58,1
5805,-102,34,60,401,28,13,58,1
5805,-102,50,62,399,25,14,60,1
5805,-102,37,59,402,29,14,57,1
2447,-101,89,81,379,5,11,55,0
2452,-102,92,81,380,5,8,55,0
5805,-102,45,61,399,27,16,59,1
5805,-102,34,61,399,26,13,59,1
5805,-102,42,61,400,27,14,59,1
2427,-102,91,74,386,12,6,56,0
5805,-102,40,61,400,26,15,59,1
5805,-102,38,59,401,28,14,57,1
2437,-102,89,77,383,7,63,51,0
5805,-102,37,60,400,28,14,58,1
2412,-109,53,69,399,15,19,49,0
2457,-101,102,74,386,4,15,51,0
5805,-102,38,60,401,27,16,58,1
2437,-101,105,74,385,6,12,51,0
5805,-102,32,59,401,29,13,57,1
2412,-108,97,81,386,12,14,57,0
5805,-102,29,60,401,28,15,58,1
5805,-102,39,60,400,27,16,58,1
2417,-103,110,74,387,8,14,52,0
2437,-101,51,74,386,8,12,49,0
5805,-102,42,81,380,12,10,59,1
2442,-102,44,74,386,6,12,48,0
2462,-102,44,74,387,9,15,53,0
2432,-102,95,74,386,5,13,50,0
2462,-102,49,74,386,6,16,51,0
5765,-102,49,78,383,13,10,58,1
5805,-102,38,60,400,27,15,58,1
2437,-101,61,81,379,5,10,55,0
5805,-102,41,61,399,26,14,58,1
5805,-102,47,60,400,27,16,57,1
2422,-101,108,81,379,5,8,56,0
5805,-102,50,60,400,27,16,59,1
2437,-101,54,81,379,5,12,57,0
5805,-102,47,60,400,27,14,57,1
2462,-102,39,81,380,6,15,57,0
5805,-102,36,60,400,27,17,58,1
5765,-102,62,80,381,13,9,59,1
2437,-102,119,81,380,4,10,55,0
5805,-102,33,61,399,24,13,59,1
2452,-101,48,74,386,4,13,51,0
2457,-102,34,74,386,5,9,48,0
2462,-102,88,81,380,4,7,56,0
2442,-101,87,81,379,5,10,57,0
2412,-107,55,74,392,13,9,52,0
5805,-102,44,61,400,27,15,59,1
2452,-102,93,81,380,5,15,57,0
2457,-102,35,81,380,3,13,54,0
2442,-101,52,81,379,5,12,55,0
2457,-101,94,79,380,8,17,59,0
2417,-102,41,81,380,5,11,55,0
5805,-102,36,61,399,26,14,59,1
5805,-102,37,61,400,27,15,58,1
5805,-102,44,62,399,26,14,60,1
5805,-102,40,78,382,11,9,58,1
2447,-101,43,74,386,5,16,51,0
2422,-102,50,81,380,5,6,55,0
2427,-102,43,74,386,4,13,49,0
2427,-102,118,79,382,9,7,55,0
2427,-101,106,81,379,5,13,55,0
2442,-101,38,69,391,5,13,46,0
2412,-109,40,69,398,14,12,48,0
2437,-102,86,81,380,7,16,58,0
5805,-102,40,61,399,26,14,59,1
2447,-101,99,81,379,5,10,56,0
5805,-102,38,61,400,28,12,59,1
5805,-102,43,62,399,26,15,60,1
2427,-102,79,73,388,22,10,57,0
5180,-102,28,73,388,13,10,56,1
2457,-102,38,69,392,5,12,46,0
2452,-101,51,74,385,6,4,51,0
5805,-102,32,60,401,28,15,58,1
2427,-102,39,81,380,5,13,55,0
5805,-102,40,61,399,27,15,60,1
2432,-102,57,68,392,18,10,57,0
2412,-107,47,74,392,12,10,50,0
2447,-101,108,74,386,4,14,52,0
5805,-102,32,60,400,26,15,57,1
5805,-102,33,61,399,27,16,58,1
2427,-102,99,81,380,4,11,55,0
2427,-101,75,77,383,8,2,54,0
5745,-102,32,81,379,10,8,58,1
5805,-102,46,61,399,27,16,59,1
2432,-101,83,77,382,11,16,56,0
2452,-102,42,81,380,6,6,56,0
2422,-102,81,80,380,8,14,58,0
2462,-102,92,81,380,5,11,55,0
2417,-102,37,81,380,4,13,53,0
5805,-102,28,79,381,11,9,58,1
5805,-102,48,61,399,26,15,60,1
2447,-101,110,74,386,5,8,51,0
2422,-101,96,79,380,9,14,57,0
5805,-102,41,60,400,28,16,58,1
5805,-102,34,60,401,28,13,57,1
2427,-102,125,75,386,13,13,55,0
5805,-102,45,60,401,28,16,58,1
5805,-102,36,80,381,11,9,57,1
2457,-102,132,74,387,13,18,57,0
2447,-101,111,81,379,4,11,56,0
2447,-101,107,74,386,3,15,52,0
5805,-102,31,59,402,29,14,57,1
2452,-101,111,74,386,3,12,51,0
5180,-102,33,75,385,11,11,58,1
5180,-102,36,76,385,10,9,59,1
5805,-102,32,81,379,8,10,58,1
2437,-102,27,81,380,4,11,54,0
5805,-102,41,61,400,27,16,59,1
5200,-102,48,75,385,14,11,59,1
2432,-102,103,74,386,10,12,51,0
2427,-102,29,74,386,5,14,48,0
5745,-102,29,81,379,11,8,57,1
5805,-102,25,59,401,28,14,57,1
5785,-102,37,78,383,11,8,57,1
5805,-102,37,61,400,27,15,59,1
2452,-101,68,81,379,5,14,57,0
5805,-102,41,61,400,26,16,58,1
2427,-102,51,74,386,7,9,51,0
5200,-102,41,76,385,10,6,58,1
2457,-102,72,81,380,5,7,57,0
2442,-102,106,81,380,5,13,55,0
5805,-102,42,60,401,27,17,58,1
2432,-102,78,69,391,17,8,56,0
5765,-102,42,77,383,13,8,56,1
2437,-101,105,74,386,5,12,51,0
5805,-102,59,62,398,25,15,61,1
2462,-102,48,81,380,5,13,54,0
2422,-102,96,70,390,21,12,55,0
5180,-102,92,75,386,11,9,63,1
5805,-102,37,61,400,28,15,59,1
2412,-107,48,74,392,13,7,52,0
2417,-101,40,79,380,10,18,58,0
2442,-102,42,81,380,7,13,54,0
2427,-102,83,81,380,10,15,57,0
5805,-102,43,59,402,29,15,57,1
5805,-102,43,61,399,25,16,59,1
2447,-101,100,74,385,5,15,51,0
5805,-102,37,61,400,26,14,59,1
2442,-102,107,74,386,4,12,51,0
2427,-102,101,81,380,7,13,57,0
5805,-102,44,61,399,26,17,59,1
5805,-102,36,60,400,27,13,58,1
5805,-102,45,62,398,25,17,60,1
2457,-101,100,80,379,6,14,57,0
2422,-102,102,81,380,12,10,57,0
2457,-101,126,81,379,5,7,55,0
2462,-102,90,81,380,6,12,56,0
2452,-102,89,81,380,5,11,54,0
5805,-102,35,61,400,28,15,59,1
5805,-102,36,61,399,27,15,59,1
5805,-102,36,59,402,28,13,56,1
5805,-102,29,58,402,29,16,57,1
5805,-102,46,61,400,26,17,59,1
2417,-102,109,79,382,9,15,56,0
5805,-102,48,60,401,28,14,58,1
5805,-102,49,61,400,27,14,60,1
2427,-102,76,78,382,17,14,56,0
2457,-101,78,81,379,5,12,57,0
5805,-102,38,61,400,26,16,59,1
2432,-101,65,74,386,10,18,53,0
5805,-102,32,61,399,25,16,58,1
5805,-102,47,62,399,26,12,60,1
5805,-102,26,59,401,27,15,57,1
2422,-102,97,81,380,6,10,55,0
2417,-103,97,80,382,10,13,57,0
2457,-101,85,81,379,6,13,56,0
5805,-102,31,82,379,11,8,58,1
2427,-102,114,81,380,4,14,56,0
5805,-102,49,62,399,26,13,59,1
5805,-102,38,60,401,27,17,59,1
2417,-102,136,75,385,16,20,54,0
5805,-102,34,65,395,12,9,47,1
5805,-102,51,61,399,26,15,59,1
5805,-102,36,60,401,27,15,58,1
2417,-101,43,81,379,4,14,55,0
5180,-102,44,75,386,12,10,61,1
2432,-101,39,74,386,5,13,50,0
5805,-102,35,82,379,13,8,58,1
2427,-102,109,81,380,3,13,56,0
5805,-102,31,60,401,27,15,57,1
5805,-102,31,59,401,28,16,56,1
2462,-102,46,74,386,5,12,49,0
5805,-102,37,60,401,27,16,59,1
2422,-102,49,81,380,4,12,54,0
2432,-102,96,74,386,16,14,57,0
2437,-102,97,81,380,4,12,54,0
5745,-102,31,81,380,10,8,58,1
5745,-102,30,81,379,10,9,59,1
5805,-102,34,60,400,27,16,59,1
2457,-102,35,74,386,5,17,51,0
2447,-101,40,69,391,5,12,45,0
5805,-102,34,79,381,10,7,57,1
5805,-102,30,59,401,28,14,57,1
5805,-102,32,59,402,29,15,56,1
5805,-102,27,60,400,28,13,58,1
2447,-101,57,74,385,11,10,55,0
5765,-102,49,78,383,14,11,59,1
2447,-101,27,81,379,5,12,55,0
2427,-101,112,74,386,9,8,54,0
2442,-101,84,75,385,11,15,60,0
2457,-102,44,81,380,3,14,56,0
2422,-102,48,80,380,8,1,55,0
5805,-102,33,60,401,27,14,58,1
5805,-102,34,60,401,28,13,58,1
2417,-102,45,81,380,4,10,55,0
5805,-102,48,61,400,27,14,59,1
2442,-102,37,74,387,4,13,49,0
2412,-108,55,74,392,18,15,50,0
2417,-102,28,81,380,9,14,56,0
5805,-102,32,60,400,28,15,58,1
2442,-101,33,74,386,7,8,48,0
2447,-101,51,69,390,4,12,46,0
2427,-102,53,81,380,7,10,56,0
2412,-108,88,81,386,16,10,59,0
2412,-107,58,81,385,12,16,59,0
5805,-102,39,60,401,28,15,58,1
2422,-102,113,72,388,16,11,54,0
5805,-102,29,59,401,28,13,57,1
2462,-102,47,81,380,4,17,56,0
5805,-102,38,79,381,11,8,58,1
5805,-102,36,61,400,27,15,59,1
2447,-101,88,81,379,5,13,55,0
5805,-102,34,80,380,11,8,58,1
5805,-102,29,81,379,12,8,59,1
5805,-102,36,78,382,10,10,59,1
